ANYO_PROCESO;CODIGO_CARRERA;NOMBRE_CARRERA;NOMBRE_UNIVERSIDAD;AREA_CONOCIMIENTO_SIES;VACANTES_REG;NUM_SELEC_REG;COMPLETA_VACANTES_REG;PROM_OBLIGATORIAS_ULTIMO_SELEC;PROM_OBLIGATORIAS_SD;PROM_OBLIGATORIAS_MIN;PROM_OBLIGATORIAS_P10;PROM_OBLIGATORIAS_P25;PROM_OBLIGATORIAS_PROM;PROM_OBLIGATORIAS_MED;PROM_OBLIGATORIAS_P75;PROM_OBLIGATORIAS_P90;PROM_OBLIGATORIAS_MAX
2024;21087;INGENIERIA CIVIL EN PREVENCION DE RIESGOS Y MEDIO AMBIENTE;UNIVERSIDAD TECNOLOGICA METROPOLITANA;TECNOLOGÍA;30;14;0;539;61.04;476;530.35;537.88;572.07;548.25;610.25;623.45;727
2024;21089;ADMINISTRACION PUBLICA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CIENCIAS SOCIALES;35;41;1;540;73.35;419;507;534.5;584.7;580;631;678;770.5
2024;21096;INGENIERIA CIVIL EN MECANICA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;TECNOLOGÍA;70;85;1;471.5;93.68;459.5;482.6;531;601.02;579.5;660;746.7;884
2024;22004;CONTADOR AUDITOR-CONTADOR PÚBLICO(VESPERTINO);UNIVERSIDAD DE TARAPACA;ADMINISTRACIÓN Y COMERCIO;30;35;1;565.5;69.41;462;480.5;509.5;564.14;547.5;617.75;657.5;703.5
2024;22005;INGENIERÍA COMERCIAL;UNIVERSIDAD DE TARAPACA;ADMINISTRACIÓN Y COMERCIO;55;65;1;549.5;80.43;371;535.4;554.5;611.98;598;652.5;727.5;780
2024;22007;TRABAJO SOCIAL;UNIVERSIDAD DE TARAPACA;CIENCIAS SOCIALES;55;65;1;531;60.44;462;472.4;483.5;540.37;543.5;567.5;609.4;721.5
2024;22008;INGENIERÍA EN INFORMACIÓN Y CONTROL DE GESTIÓN;UNIVERSIDAD DE TARAPACA;ADMINISTRACIÓN Y COMERCIO;25;40;1;544;63.41;460;499.4;538.25;582.54;574.25;631.38;678.2;698
2024;22020;PSICOLOGÍA;UNIVERSIDAD DE TARAPACA;CIENCIAS SOCIALES;55;58;1;500;67.83;500;588;609.12;656.84;666.5;692.5;731.8;826.5
2024;22021;DERECHO;UNIVERSIDAD DE TARAPACA;DERECHO;100;105;1;613;75.26;459.5;514.1;568.5;620.4;622;668.5;712.4;802.5
2024;22023;ANTROPOLOGÍA;UNIVERSIDAD DE TARAPACA;CIENCIAS SOCIALES;30;40;1;639;90.08;478.5;511.75;537;620.74;612;698.38;746.85;798.5
2024;22024;PEDAGOGÍA EN MATEMATICA;UNIVERSIDAD DE TARAPACA;EDUCACIÓN;10;8;0;533;107.58;443;491.3;527.75;619.12;663.25;700;713.05;736.5
2024;22025;PEDAGOGÍA EN FÍSICA Y MATEMÁTICA;UNIVERSIDAD DE TARAPACA;EDUCACIÓN;10;7;0;565.5;133.05;441.5;486.2;540.75;626;596;723.25;767.9;816.5
2024;22026;ENFERMERÍA;UNIVERSIDAD DE TARAPACA;SALUD;70;75;1;549;85.36;471;551.6;576.5;644.83;628.5;704.75;773.1;870
2024;22028;INGENIERÍA QUÍMICA AMBIENTAL;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;30;15;0;485.5;90.48;470.5;490.7;499;564.33;542.5;575.25;666.3;817.5
2024;22029;OBSTETRICIA Y PUERICULTURA;UNIVERSIDAD DE TARAPACA;SALUD;55;60;1;558;76.01;531.5;558.9;612.5;657.39;640.5;691.88;766.5;862
2024;22030;QUÍMICO LABORATORISTA;UNIVERSIDAD DE TARAPACA;CIENCIAS BÁSICAS;30;45;1;522.5;86.69;458;521.9;536.5;617.52;606;673;725.9;858
2024;22031;PEDAGOGÍA EN BIOLOGÍA Y CIENCIAS NATURALES;UNIVERSIDAD DE TARAPACA;EDUCACIÓN;10;15;1;437;105.6;437;528;532.25;617.1;608.5;684.75;716.2;854
2024;22037;PEDAGOGÍA EN EDUCACIÓN BÁSICA;UNIVERSIDAD DE TARAPACA;EDUCACIÓN;20;30;1;504;73.67;456;513.65;539.75;591.82;574.5;646.75;690.05;750.5
2024;22042;INGENIERÍA COMERCIAL MENCIÓN GESTIÓN Y/O COMERCIO EXTERIOR;UNIVERSIDAD DE TARAPACA;ADMINISTRACIÓN Y COMERCIO;25;30;1;624.5;87.37;464;481.55;513.88;589.92;591;646.38;690.7;798
2024;22050;MEDICINA;UNIVERSIDAD DE TARAPACA;SALUD;27;27;1;774;33.23;774;828.8;849.5;865.37;874.5;891.5;896.9;908
2024;22052;KINESIOLOGÍA Y REHABILITACIÓN;UNIVERSIDAD DE TARAPACA;SALUD;55;60;1;547.5;76.6;368.5;543.5;579.12;620.76;608.75;665.12;720.65;830
2024;22055;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD DE TARAPACA;SALUD;55;60;1;649.5;71.52;416;489.7;534.62;579.92;573.25;618.38;691.05;728.5
2024;22056;TECNOLOGÍA MÉDICA EN IMAGENOLOGÍA Y FÍSICA MÉDICA;UNIVERSIDAD DE TARAPACA;SALUD;35;36;1;734.5;70.83;587;625.25;685.25;722.19;733;757.5;791;908.5
2024;22057;TECNOLOGÍA MÉDICA EN LABORATORIO CLÍNICO Y MEDICINA TRANSFUSIONAL;UNIVERSIDAD DE TARAPACA;SALUD;35;36;1;683.5;67.2;612;635.5;683.25;734.14;736.25;776.25;808.5;887
2024;22058;TECNOLOGÍA MÉDICA EN OFTALMOLOGÍA Y OPTOMETRÍA;UNIVERSIDAD DE TARAPACA;SALUD;35;36;1;515.5;73.13;507;551;582.75;631.17;613.25;698.12;730;775.5
2024;22059;PEDAGOGÍA EN HISTORIA Y GEOGRAFÍA;UNIVERSIDAD DE TARAPACA;EDUCACIÓN;25;22;0;505.5;66.39;505.5;541.35;563.5;601.61;585.5;632.88;686.9;799
2024;22061;EDUCACIÓN PARVULARIA;UNIVERSIDAD DE TARAPACA;EDUCACIÓN;20;30;1;522;46.72;423.5;496.85;514.88;541.47;541.25;561.75;600.5;639.5
2024;22063;LICENCIATURA EN INGLÉS CONDUCENTE A:;UNIVERSIDAD DE TARAPACA;HUMANIDADES;30;45;1;482.5;73.89;420.5;486.9;534.5;582.58;577;630;687.2;735
2024;22065;PROFESOR DE EDUCACIÓN FÍSICA;UNIVERSIDAD DE TARAPACA;EDUCACIÓN;30;40;1;522;67.6;463.5;517.8;544.62;586.95;579.25;625.62;654.2;825
2024;22067;DISEÑO MULTIMEDIA;UNIVERSIDAD DE TARAPACA;ARTE Y ARQUITECTURA;40;50;1;493;84.84;488;503;546.25;603.61;596;635.5;703.05;886.5
2024;22069;INGENIERÍA CIVIL EN INFORMÁTICA;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;20;30;1;722.5;103.65;487.5;512.95;581.25;646.75;647;719;767.5;882
2024;22070;AGRONOMÍA;UNIVERSIDAD DE TARAPACA;AGROPECUARIA;40;55;1;470.5;72.74;458;469.5;498;557.92;541;622.75;658.1;722.5
2024;22073;INGENIERÍA CIVIL ELÉCTRICA;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;25;41;1;479.5;111.15;463.5;485.5;550;630.34;620.5;684;795;886
2024;22074;INGENIERÍA CIVIL ELECTRÓNICA;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;25;28;1;606;69.06;476;501.25;516.75;568.89;552.25;601.5;648.1;802
2024;22075;INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;70;90;1;549;88.86;460;540.9;581.88;642.61;632.75;700.25;768.8;885
2024;22076;INGENIERÍA CIVIL MECÁNICA;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;50;55;1;504.5;117.71;458.5;479.8;502.5;600.43;579;662;764.4;908
2024;22077;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;100;110;1;576;94.53;463.5;518.55;571.5;647.97;646;719.25;779.6;860.5
2024;22080;INGENIERÍA MECATRÓNICA;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;30;40;1;458.5;110.1;458.5;503.05;528.88;625.88;615.25;706.25;768.55;906.5
2024;22083;INGENIERÍA DE EJECUCIÓN ELÉCTRICA;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;15;9;0;478;69.15;478;507.2;529;577.78;551.5;624;663.1;675.5
2024;22084;INGENIERÍA DE EJECUCIÓN ELECTRÓNICA;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;15;1;0;606;;606;606;606;606;606;606;606;606
2024;22089;INGENIERÍA DE EJECUCIÓN MECÁNICA;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;20;8;0;524.5;116.07;510.5;520.3;541.38;637.25;642.75;683;739.7;861.5
2024;22090;PEDAGOGÍA EN INGLÉS;UNIVERSIDAD DE TARAPACA;EDUCACIÓN;25;40;1;530.5;67.41;438;506.7;534.62;581.74;569.75;638.25;679.05;732
2024;22091;PEDAGOGÍA EN CASTELLANO Y COMUNICACIÓN;UNIVERSIDAD DE TARAPACA;EDUCACIÓN;20;35;1;612;75.68;497;527.9;558.5;605.4;584.5;647.75;723.5;782.5
2024;22094;PSICOLOGÍA;UNIVERSIDAD DE TARAPACA;CIENCIAS SOCIALES;30;35;1;618;80.75;481;551.1;603.25;648.56;638.5;702.5;746;859.5
2024;22095;DERECHO;UNIVERSIDAD DE TARAPACA;DERECHO;30;35;1;677;68.34;468;537.2;562.25;613.51;612.5;657.75;693.6;776.5
2024;22097;TRABAJO SOCIAL;UNIVERSIDAD DE TARAPACA;CIENCIAS SOCIALES;25;30;1;613.5;61.04;461.5;484.85;494.62;535.83;516;550.38;601.35;736
2024;22101;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;30;35;1;494.5;81.38;494.5;574.1;624.75;666.23;659;703.75;787.3;856.5
2024;22102;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD DE TARAPACA;SALUD;20;30;1;504;76.7;464.5;480.6;502.12;566.05;551;587.12;670.55;773
2024;22103;KINESIOLOGÍA Y REHABILITACIÓN;UNIVERSIDAD DE TARAPACA;SALUD;20;30;1;610;70.48;463.5;525.6;565.75;598.55;591.75;618.75;677;821.5
2024;22104;ENFERMERÍA;UNIVERSIDAD DE TARAPACA;SALUD;35;40;1;561.5;83.86;469;545.3;562.62;624.78;610.5;672.5;739.4;851
2024;22107;PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL;UNIVERSIDAD DE TARAPACA;EDUCACIÓN;25;35;1;562;56;459.5;520.7;536;573.99;562;616.75;644.8;715
2024;22108;INGENIERÍA CIVIL ELÉCTRICA;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;20;30;1;616;105.14;464.5;528.75;566;636.53;612;704.5;795.65;898
2024;23007;BIOLOGIA MARINA;UNIVERSIDAD ARTURO PRAT;CIENCIAS BÁSICAS;12;22;1;578;45.85;537;544.6;568.12;600.34;592;635.5;654.3;716.5
2024;23010;EDUCACIÓN PARVULARIA;UNIVERSIDAD ARTURO PRAT;EDUCACIÓN;15;23;1;483.5;67.43;441.5;484.6;494.5;548.76;541;599.5;655.6;683
2024;23012;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD ARTURO PRAT;TECNOLOGÍA;33;43;1;591.5;90.69;462.5;526.3;555.5;621.01;591.5;699.75;747.8;835.5
2024;23013;INGENIERÍA COMERCIAL;UNIVERSIDAD ARTURO PRAT;ADMINISTRACIÓN Y COMERCIO;40;42;1;463.5;86.45;458.5;464.2;498.75;557.85;530.75;620.38;674.4;818.5
2024;23015;SOCIOLOGÍA;UNIVERSIDAD ARTURO PRAT;CIENCIAS SOCIALES;15;13;0;508.5;39.23;485;490.5;507.5;535.96;534.5;556.5;589;606.5
2024;23016;DERECHO;UNIVERSIDAD ARTURO PRAT;DERECHO;60;65;1;472.5;72.51;468;499.3;528.5;581.12;572;626;683;769
2024;23018;DERECHO;UNIVERSIDAD ARTURO PRAT;DERECHO;17;27;1;616;49.69;459;486.7;506.5;542.09;540.5;565.75;620.6;642
2024;23024;INGENIERÍA CIVIL METALÚRGICA;UNIVERSIDAD ARTURO PRAT;TECNOLOGÍA;20;30;1;498;67.87;462;485;503.88;558.62;557.25;603.12;632.15;776.5
2024;23025;ARQUITECTURA;UNIVERSIDAD ARTURO PRAT;ARTE Y ARQUITECTURA;40;48;1;531;84.94;466;525.05;562;625.93;627.25;674.5;742.8;835.5
2024;23026;ENFERMERÍA;UNIVERSIDAD ARTURO PRAT;SALUD;40;45;1;511.5;97.75;415;484.2;512;576.73;550;618;720.4;832
2024;23029;PEDAGOGÍA  EN  EDUCACIÓN BÁSICA;UNIVERSIDAD ARTURO PRAT;EDUCACIÓN;15;23;1;540;64.22;437.5;521.8;544;586.33;567;634.25;673.1;688.5
2024;23046;AGRONOMIA;UNIVERSIDAD ARTURO PRAT;AGROPECUARIA;12;16;1;559;51.22;465;491.75;515.62;553.88;557;572.25;624.5;647.5
2024;23047;QUÍMICA Y FARMACIA;UNIVERSIDAD ARTURO PRAT;SALUD;30;33;1;587.5;85.75;513;567.4;608;668.83;661.5;728.5;757.5;900
2024;23048;INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA;UNIVERSIDAD ARTURO PRAT;TECNOLOGÍA;30;35;1;516.5;87.95;435;532.9;572.75;621.76;620.5;647.5;724.5;907.5
2024;23052;PEDAGOGÍA EN MATEMÁTICA Y FÍSICA;UNIVERSIDAD ARTURO PRAT;EDUCACIÓN;12;10;0;559.5;122.49;453;532.2;545.62;625.7;581;710.38;813.1;814
2024;23054;PEDAGOGÍA EN LENGUA CASTELLANA Y COMUNICACIÓN;UNIVERSIDAD ARTURO PRAT;EDUCACIÓN;25;22;0;578;68.19;510.5;533.55;546.12;598.48;582.25;623.5;712.05;735
2024;23056;INGENIERÍA EN BIOTECNOLOGÍA;UNIVERSIDAD ARTURO PRAT;TECNOLOGÍA;12;15;1;565;106.77;462.5;506.1;557.25;623.77;609;708.25;753.1;836.5
2024;23058;INGENIERÍA CIVIL AMBIENTAL;UNIVERSIDAD ARTURO PRAT;TECNOLOGÍA;20;18;0;476.5;79.49;463.5;473.35;496.5;559.33;550.25;603.25;648.95;736
2024;23059;TRABAJO SOCIAL;UNIVERSIDAD ARTURO PRAT;CIENCIAS SOCIALES;25;30;1;521.5;40.51;463;470.85;475.88;519.77;515.5;546.88;579.85;600.5
2024;23060;ENFERMERÍA;UNIVERSIDAD ARTURO PRAT;SALUD;40;45;1;570;70.16;415;478.8;531.5;560.01;554.5;587;629.1;802
2024;23061;PSICOLOGÍA;UNIVERSIDAD ARTURO PRAT;CIENCIAS SOCIALES;30;40;1;574.5;67.12;408;480.4;514.5;554.36;554.5;579.25;658.75;690.5
2024;23062;INGENIERÍA EN INFORMACIÓN Y CONTROL DE GESTIÓN;UNIVERSIDAD ARTURO PRAT;ADMINISTRACIÓN Y COMERCIO;20;27;1;461.5;89.83;461.5;501.5;538;607.37;595.5;654.5;719.8;815
2024;23063;CONTADOR  PUBLICO Y AUDITOR;UNIVERSIDAD ARTURO PRAT;ADMINISTRACIÓN Y COMERCIO;20;28;1;529.5;86.5;460.5;481.7;528.88;580.43;583.5;606.75;695.1;847
2024;23065;KINESIOLOGÍA;UNIVERSIDAD ARTURO PRAT;SALUD;35;45;1;493;71.08;431;482.8;516.5;567.11;559;620.5;654.8;753.5
2024;23068;KINESIOLOGÍA;UNIVERSIDAD ARTURO PRAT;SALUD;25;35;1;461.5;55.43;446;475.9;497.75;539.04;536.5;576.25;595.8;715
2024;23069;PEDAGOGÍA EN INGLÉS;UNIVERSIDAD ARTURO PRAT;EDUCACIÓN;30;40;1;591;82.66;437;486.3;521.5;580.22;566.25;635.5;666.35;788
2024;23070;PSICOLOGÍA;UNIVERSIDAD ARTURO PRAT;CIENCIAS SOCIALES;40;45;1;543;77.48;377.5;484.1;524.5;564.46;555;596;648.7;787
2024;23073;PEDAGOGÍA EN EDUCACIÓN FÍSICA;UNIVERSIDAD ARTURO PRAT;EDUCACIÓN;25;35;1;577;80.7;416;460.2;505.25;559.74;574.5;594.5;652.2;757.5
2024;23074;INGENIERÍA CIVIL DE MINAS;UNIVERSIDAD ARTURO PRAT;TECNOLOGÍA;26;36;1;639;103.95;458;511.25;558.75;637.94;623.25;722.75;782.75;849
2024;23075;INGENIERÍA CIVIL ELECTRÓNICA;UNIVERSIDAD ARTURO PRAT;TECNOLOGÍA;20;28;1;493;104.7;461.5;489.85;500.5;583.98;545.25;644.25;700.7;923
2024;23077;ODONTOLOGÍA;UNIVERSIDAD ARTURO PRAT;SALUD;40;43;1;692;78.31;410.5;556;616;644.69;652.5;682.75;723.3;840.5
2024;23078;FONOAUDIOLOGÍA;UNIVERSIDAD ARTURO PRAT;SALUD;35;45;1;534;59.41;419;474.6;484.5;525.42;508.5;548.5;597.5;725.5
2024;23081;TRADUCCIÓN INGLÉS CASTELLANO INGLÉS MENCIÓN FRANCÉS;UNIVERSIDAD ARTURO PRAT;HUMANIDADES;27;32;1;536;67.89;463.5;498.85;535;586.2;594.25;634.25;666.9;750
2024;23082;PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL;UNIVERSIDAD ARTURO PRAT;EDUCACIÓN;30;40;1;556;72.45;373.5;468.9;508;545.46;541;585.25;633.65;735
2024;24003;ENFERMERIA;UNIVERSIDAD DE ANTOFAGASTA;SALUD;45;50;1;728.5;85.97;571;605.6;653.5;716.38;712;767.25;838.9;909.5
2024;24011;KINESIOLOGIA;UNIVERSIDAD DE ANTOFAGASTA;SALUD;45;50;1;646.5;76.28;512;569.95;623.88;667;665.5;703.88;775.5;839
2024;24013;OBSTETRICIA Y PUERICULTURA.;UNIVERSIDAD DE ANTOFAGASTA;SALUD;25;25;1;664;79.21;626.5;646;678;741.02;729;794.5;841.7;896.5
2024;24017;TRABAJO SOCIAL;UNIVERSIDAD DE ANTOFAGASTA;CIENCIAS SOCIALES;25;35;1;493.5;66.22;466;487.4;505.5;560.57;543;617.5;659.6;678
2024;24033;TECNOLOGÍA MÉDICA;UNIVERSIDAD DE ANTOFAGASTA;SALUD;45;50;1;624.5;62.58;607;646.35;669.12;716.22;714.25;742.88;799.75;913.5
2024;24040;DERECHO;UNIVERSIDAD DE ANTOFAGASTA;DERECHO;70;80;1;512.5;75.05;405;526.9;556.62;612.77;609.75;665.5;699.55;820
2024;24041;PEDAGOGÍA EN BIOLOGÍA Y CIENCIAS NATURALES.;UNIVERSIDAD DE ANTOFAGASTA;EDUCACIÓN;15;17;1;624.5;75.09;453.5;500.3;552.5;594.35;591.5;650;678.7;723.5
2024;24046;ADMINISTRACION PUBLICA;UNIVERSIDAD DE ANTOFAGASTA;CIENCIAS SOCIALES;25;35;1;584.5;51.35;473;508.8;542.75;574.17;574.5;611.75;638.3;679.5
2024;24047;MEDICINA. LICENCIADO  EN MEDICINA;UNIVERSIDAD DE ANTOFAGASTA;SALUD;40;40;1;891.5;28.77;827.5;859.4;880.12;895.1;894;913.62;932.2;961
2024;24048;ODONTOLOGÍA.;UNIVERSIDAD DE ANTOFAGASTA;SALUD;45;50;1;771.5;73.23;605;660;716.75;767.97;770.5;825.12;856.65;910.5
2024;24052;PEDAGOGÍA EN LENGUAJE Y COMUNICACION;UNIVERSIDAD DE ANTOFAGASTA;EDUCACIÓN;25;35;1;628;58.55;503.5;539.4;548.75;597.36;588;629.75;686.1;719.5
2024;24055;PEDAGOGÍA EN MATEMÁTICA.;UNIVERSIDAD DE ANTOFAGASTA;EDUCACIÓN;15;7;0;584;79.76;561.5;575;593;656.14;654;704.25;743.7;783
2024;24058;BIOQUIMICA;UNIVERSIDAD DE ANTOFAGASTA;CIENCIAS BÁSICAS;20;30;1;704.5;95.04;529.5;583.15;621.5;686.15;668.5;726.75;833.15;856.5
2024;24060;BACHILLERATO EN CIENCIAS;UNIVERSIDAD DE ANTOFAGASTA;CIENCIAS BÁSICAS;20;25;1;465.5;91.21;458;515.1;549;601.78;588;639;701.1;871.5
2024;24065;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD DE ANTOFAGASTA;SALUD;45;50;1;638.5;72.86;473;535.9;567.88;624.76;634.25;676;708.5;774
2024;24067;BACHILLERATO EN CIENCIAS DE LA SALUD;UNIVERSIDAD DE ANTOFAGASTA;SALUD;60;70;1;602;90.93;489.5;598.4;645;709.09;696.75;787.88;833.7;886.5
2024;24068;INGENIERIA CIVIL EN PROCESOS MINERALES;UNIVERSIDAD DE ANTOFAGASTA;TECNOLOGÍA;15;17;1;536;58.34;462.5;486.4;511.5;546.71;530;575.5;642.6;662
2024;24069;INGENIERÍA COMERCIAL MENCION NEGOCIOS MINEROS;UNIVERSIDAD DE ANTOFAGASTA;ADMINISTRACIÓN Y COMERCIO;50;55;1;594;79.38;458.5;498.5;538.75;598.55;593.5;648.75;711.9;793.5
2024;24070;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD DE ANTOFAGASTA;TECNOLOGÍA;50;55;1;571;83.74;494.5;541.2;565;631.76;622;686.5;728.6;923
2024;24083;BIOLOGIA MARINA;UNIVERSIDAD DE ANTOFAGASTA;CIENCIAS BÁSICAS;25;30;1;612;77.81;507;511.85;556.38;618.55;625;667.62;710.65;789.5
2024;24084;DISEÑO GRAFICO, MENCION DISEÑO ESTRATEGICO;UNIVERSIDAD DE ANTOFAGASTA;ARTE Y ARQUITECTURA;35;40;1;564.5;70.33;422.5;528.95;557.38;593.79;591.25;629.25;675.4;753.5
2024;24085;PSICOLOGÍA;UNIVERSIDAD DE ANTOFAGASTA;CIENCIAS SOCIALES;25;35;1;701.5;68.77;511.5;598.4;642;679.7;679;717.5;767.8;838.5
2024;24086;FONOAUDIOLOGIA;UNIVERSIDAD DE ANTOFAGASTA;SALUD;35;40;1;595;82.83;410.5;499;531.12;589.21;574;641.25;701.25;807.5
2024;24087;PEDAGOGÍA EN EDUCACIÓN PARVULARIA, MENCIÓN NECESIDADES EDUCATIVAS ESPECIALES;UNIVERSIDAD DE ANTOFAGASTA;EDUCACIÓN;25;35;1;530.5;66.7;394;486.8;518.25;549.41;543;582.5;635.1;720.5
2024;24088;PEDAGOGÍA EN EDUCACIÓN BÁSICA, MENCIONES LENGUAJE Y COMUNICACIÓN Y MATEMÁTICA;UNIVERSIDAD DE ANTOFAGASTA;EDUCACIÓN;25;31;1;576.5;73.86;504;514;527;568.32;547.5;577.25;621;830.5
2024;24089;MUSICA;UNIVERSIDAD DE ANTOFAGASTA;ARTE Y ARQUITECTURA;20;20;1;516;77.13;487;497.1;546.5;590.58;569.5;655.88;690.95;758
2024;24090;ARTES ESCENICAS;UNIVERSIDAD DE ANTOFAGASTA;ARTE Y ARQUITECTURA;15;25;1;492;79.55;473;489.5;507.5;573.38;572.5;632.5;683.2;751
2024;24091;BACHILLERATO EN CIENCIAS SOCIALES Y ARTES;UNIVERSIDAD DE ANTOFAGASTA;CIENCIAS SOCIALES;25;18;0;552.5;84.65;463.5;488.8;502.25;571.08;560.75;599.62;693.2;757.5
2024;24092;TERAPIA OCUPACIONAL;UNIVERSIDAD DE ANTOFAGASTA;SALUD;30;40;1;708.5;76.78;467.5;532.85;578;625.51;620;664.12;743.6;799
2024;24093;INGENIERIA CIVIL ELECTRICA;UNIVERSIDAD DE ANTOFAGASTA;TECNOLOGÍA;45;55;1;573;109.58;459;507.4;565.75;647.47;640;744;789.8;898
2024;24094;INGENIERIA CIVIL MECANICA;UNIVERSIDAD DE ANTOFAGASTA;TECNOLOGÍA;50;55;1;563.5;84.91;460.5;491.4;526;579.95;564.5;607.75;710.6;853
2024;24095;INGENIERIA CIVIL EN MINAS;UNIVERSIDAD DE ANTOFAGASTA;TECNOLOGÍA;45;55;1;585;94.32;477;501.2;530.75;603.21;592.5;641;723.3;888
2024;24096;INGENIERIA CIVIL EN GEOMENSURA Y GEOMATICA;UNIVERSIDAD DE ANTOFAGASTA;CIENCIAS BÁSICAS;15;16;1;511.5;122.28;465;520;532.5;610.16;579.5;624.88;793.25;896.5
2024;24097;INGENIERIA EN BIOTECNOLOGIA;UNIVERSIDAD DE ANTOFAGASTA;TECNOLOGÍA;25;30;1;549.5;102.94;514.5;538.8;557.5;659.63;662;754.75;792.75;825.5
2024;24109;PEDAGOGÍA EN EDUCACIÓN FÍSICA;UNIVERSIDAD DE ANTOFAGASTA;EDUCACIÓN;40;50;1;658.5;76.65;356.5;508.45;543.12;588.05;579;641.25;697.75;740.5
2024;24110;PEDAGOGÍA EN INGLES;UNIVERSIDAD DE ANTOFAGASTA;EDUCACIÓN;20;30;1;626;60.73;434;522.3;556.5;588.72;595.25;620.88;627.05;793
2024;24111;LICENCIATURA EN CIENCIAS, MENCIÓN FÍSICA Y ASTROFÍSICA;UNIVERSIDAD DE ANTOFAGASTA;CIENCIAS BÁSICAS;15;9;0;528;106.44;528;542.4;562.5;639.22;637.5;655;759.7;866.5
2024;24112;QUÍMICA Y FARMACIA;UNIVERSIDAD DE ANTOFAGASTA;SALUD;40;45;1;562;92.4;486;541.5;574.5;638.32;625;684.5;770.6;856.5
2024;25001;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD DE LA SERENA;TECNOLOGÍA;65;70;1;665;59.8;638;672.8;704;751.19;749.5;791.25;834.15;887
2024;25002;INGENIERÍA CIVIL MECÁNICA;UNIVERSIDAD DE LA SERENA;TECNOLOGÍA;55;60;1;608.5;80.43;576;602.45;630.25;690.08;673.75;730.88;813.1;966.5
2024;25003;INGENIERÍA CIVIL DE MINAS;UNIVERSIDAD DE LA SERENA;TECNOLOGÍA;45;50;1;741.5;59.32;616.5;691.6;715.62;756.71;742.25;805.5;825.25;888.5
2024;25004;INGENIERÍA CIVIL;UNIVERSIDAD DE LA SERENA;TECNOLOGÍA;50;55;1;712;65.36;540;608.3;636.25;686.7;684.5;733.25;779.5;825.5
2024;25005;INGENIERÍA CIVIL AMBIENTAL;UNIVERSIDAD DE LA SERENA;TECNOLOGÍA;35;40;1;519;81.21;498;551.3;578.88;639.7;622.75;694.62;761.05;807.5
2024;25010;INGENIERÍA EN CONSTRUCCIÓN;UNIVERSIDAD DE LA SERENA;TECNOLOGÍA;55;65;1;504;75.69;480;536.5;559.5;616.59;602.5;665;695.1;863
2024;25014;INGENIERÍA EN ALIMENTOS;UNIVERSIDAD DE LA SERENA;TECNOLOGÍA;30;28;0;499;67.1;485;494.7;519.38;570.16;561;612;644.4;740
2024;25015;ARQUITECTURA;UNIVERSIDAD DE LA SERENA;ARTE Y ARQUITECTURA;60;70;1;647;70.94;592.5;636.2;661.12;712.24;705.5;749.75;808.35;930.5
2024;25016;INGENIERÍA MECÁNICA;UNIVERSIDAD DE LA SERENA;TECNOLOGÍA;65;75;1;600;70.01;485;529.2;566.25;606.31;598;640.5;685.5;835.5
2024;25017;INGENIERÍA DE MINAS;UNIVERSIDAD DE LA SERENA;TECNOLOGÍA;65;75;1;623;69.77;473.5;535.7;564.25;612.97;607;657.5;691.5;809
2024;25021;PEDAGOGÍA EN MATEMÁTICAS Y COMPUTACIÓN;UNIVERSIDAD DE LA SERENA;EDUCACIÓN;25;15;0;591;106.39;536.5;571.2;611.25;683.53;656.5;749;822.1;907.5
2024;25024;PEDAGOGÍA EN BIOLOGÍA Y CS NATURALES;UNIVERSIDAD DE LA SERENA;EDUCACIÓN;25;35;1;518.5;89.77;513.5;548.7;577.25;635.91;625.5;666.5;745.1;930.5
