"ID_aux";"CODIGO_UNIV";"CODIGO";"VIA";"PREFERENCIA";"PTJE_POND";"TIPO_MATRICULA"
"id_9858598375856";11;11001;1;1;830,5;1
"id_9857598375758";55;55063;1;1;656,6;1
"id_9851598375157";35;35006;1;3;716,3;1
"id_9851598375175";51;51241;1;1;649,9;1
"id_9854598375485";55;55054;1;3;617,8;1
"id_9854598375468";44;44032;1;2;686,5;1
"id_9854598375465";27;27070;1;14;868,35;1
"id_9854598375460";35;35004;1;1;803;1
"id_9852598375294";16;16051;1;1;775,1;1
"id_9852598375296";34;34079;1;1;599,7;1
"id_9852598375236";29;29071;1;1;837,75;1
"id_9852598375201";11;11027;1;1;792,45;1
"id_9853598375357";17;17814;1;3;530,2;1
"id_9850598375021";15;15440;1;5;528,65;1
"id_9856598375648";12;12052;1;2;766,2;1
"id_9856598375609";50;50833;1;3;572,65;1
"id_9878598377831";39;39126;1;14;658,2;1
"id_9879598377988";39;39118;1;2;896,7;1
"id_9879598377994";13;13031;1;1;852,75;1
"id_9875598377554";45;45021;1;0;0;2
"id_9877598377701";36;36029;1;2;661,8;1
"id_9877598377704";41;41019;1;3;594,3;1
"id_9877598377700";14;14062;1;1;615,35;1
"id_9871598377180";34;34007;1;1;653,2;1
"id_9871598377144";38;38171;1;2;783,15;1
"id_9874598377465";32;32016;1;3;676,1;1
"id_9870598377037";14;14012;1;2;658,3;1
"id_9870598377066";47;47201;1;1;721,8;1
"id_9876598377654";44;44020;1;0;0;2
"id_9876598377635";55;55026;1;3;613,1;1
"id_9876598377607";47;47305;1;3;705,2;1
"id_9818598371833";21;21030;1;1;630,25;1
"id_9819598371975";55;55046;1;1;656;1
"id_9815598371594";55;55020;1;1;680,65;1
"id_9815598371556";46;46103;1;4;543,55;1
"id_9815598371519";38;38166;1;1;699;1
"id_9815598371566";41;41021;1;2;733,9;1
"id_9817598371777";36;36020;1;2;937,75;1
"id_9817598371720";30;30076;1;1;668,8;1
"id_9817598371768";12;12088;1;1;716,2;1
"id_9811598371158";32;32164;1;1;535,7;1
"id_9811598371138";14;14030;1;9;827,4;1
"id_9814598371470";50;50527;1;2;690,75;1
"id_9812598371257";46;46301;1;2;569,9;1
"id_9812598371229";15;15384;1;1;797,5;1
"id_9813598371309";43;43012;1;1;793;1
"id_9813598371306";15;15300;1;3;812,95;1
"id_9810598371055";16;16039;1;1;844,65;1
"id_9810598371006";49;49212;1;1;700,1;1
"id_9816598371695";12;12035;1;1;863,55;1
"id_9816598371612";52;52070;1;2;650,6;1
"id_9816598371637";17;17065;1;2;720,55;1
"id_9848598374857";55;55080;1;10;589,1;1
"id_9849598374997";55;55076;1;1;634,9;1
"id_9845598374554";15;15100;1;3;730,8;1
"id_9845598374572";16;16095;1;1;750,05;1
"id_9841598374157";48;48006;1;1;602,1;1
"id_9841598374105";49;49004;1;2;920,15;1
"id_9844598374481";41;41168;1;1;641,8;1
"id_9843598374386";16;16045;1;1;690;1
"id_9843598374398";39;39103;1;2;687,7;1
"id_9843598374350";27;27070;1;14;855,2;1
"id_9843598374378";53;53302;1;7;515,9;3
"id_9843598374326";41;41045;1;1;523,95;1
"id_9840598374046";41;41164;1;2;893,45;1
"id_9840598374066";47;47461;1;1;731,4;1
"id_9846598374675";55;55054;1;2;679,8;1
"id_9846598374610";50;50228;1;2;633,9;1
"id_9828598372853";11;11042;1;2;844,6;1
"id_9828598372841";12;12050;1;1;729,2;1
"id_9825598372551";19;19031;1;1;801,3;1
"id_9827598372744";50;50924;1;9;588,3;1
"id_9827598372762";38;38005;1;1;809,25;1
"id_9821598372112";53;53202;1;3;502,15;1
"id_9821598372128";46;46106;1;2;649,5;1
"id_9821598372101";38;38292;1;2;758,1;1
"id_9824598372463";40;40073;1;4;699,6;1
"id_9822598372250";26;26010;1;1;696,4;1
"id_9823598372385";18;18066;1;2;726,9;1
"id_9823598372365";50;50208;1;1;800,8;1
"id_9820598372097";37;37095;1;3;626,05;1
"id_9820598372072";41;41027;1;1;844,5;1
"id_9820598372010";39;39411;1;1;881,6;1
"id_9826598372694";11;11017;1;1;805,05;1
"id_9838598373801";11;11061;1;1;649,5;1
"id_9838598373862";49;49102;1;9;557,4;1
"id_9839598373961";55;55046;1;3;632,8;1
"id_9835598373527";55;55055;1;1;592,4;1
"id_9837598373771";41;41215;1;1;588,9;1
"id_9831598373122";53;53309;1;1;682,2;1
"id_9831598373133";45;45005;1;1;751,2;1
"id_9831598373164";51;51241;1;4;659,9;1
"id_9831598373160";50;50228;1;1;624,8;1
"id_9834598373444";55;55023;1;9;603,6;1
"id_9832598373282";55;55037;1;1;627,4;1
"id_9832598373237";50;50102;1;2;613,4;1
"id_9832598373236";56;56416;1;10;586,7;1
"id_9830598373071";55;55056;1;3;675,6;1
"id_9836598373619";12;12061;1;9;871,7;1
"id_9808598370832";18;18055;1;3;664,65;1
"id_9805598370513";15;15303;1;2;752,9;1
"id_9807598370784";33;33025;1;1;651,2;1
"id_9807598370759";23;23075;1;3;813,85;1
"id_9807598370771";29;29001;1;2;757;1
"id_9807598370706";14;14016;1;7;654,2;1
"id_9804598370472";49;49007;1;1;737,4;1
"id_9804598370411";56;56527;1;3;453,7;1
"id_9804598370425";15;15360;1;1;874,75;1
"id_9804598370420";39;39117;1;1;665,35;1
"id_9802598370236";21;21076;1;4;507,6;1
"id_9803598370315";13;13071;1;1;697,45;1
"id_9803598370362";47;47131;1;1;684,7;1
"id_9800598370099";16;16030;1;2;798,2;1
"id_9800598370097";49;49108;1;1;683,1;1
"id_9800598370020";50;50928;1;1;624,3;1
"id_9806598370659";49;49303;1;2;648,6;1
"id_9806598370625";49;49106;1;3;650,35;1
"id_9868598376840";50;50102;1;5;541,2;1
"id_9865598376583";44;44021;1;12;844,1;1
"id_9865598376516";49;49209;1;2;559,1;1
"id_9865598376527";55;55022;1;4;671,35;1
"id_9864598376445";14;14065;1;1;602,7;1
"id_9864598376405";16;16045;1;1;639,4;1
"id_9862598376237";47;47001;1;1;575;1
"id_9863598376398";42;42021;1;2;851,8;1
"id_9863598376373";15;15131;4;1;696,3;11
"id_9863598376342";45;45020;1;1;722,1;1
"id_9863598376302";50;50835;1;1;613,6;1
"id_9860598376083";50;50115;1;1;587,65;1
"id_9860598376058";51;51180;1;0;0;8
"id_9860598376074";39;39115;1;0;0;2
"id_9860598376030";38;38174;1;2;778,65;1
"id_9860598376004";20;20086;1;1;542,4;1
"id_9888598078882";49;49316;1;1;591,5;1
"id_9885598078587";13;13026;1;1;565,7;1
"id_9885598078530";29;29020;1;2;781,4;1
"id_9887598078790";50;50919;1;1;774,75;1
"id_9887598078748";54;54301;1;7;575,5;1
"id_9884598078490";50;50928;1;5;620,3;1
"id_9882598078232";50;50202;1;1;622,5;1
"id_9883598078340";16;16054;1;1;846;1
"id_9883598078362";43;43025;1;1;831,05;1
"id_9880598078075";20;20061;1;1;764,2;1
"id_9886598078698";50;50833;1;4;594,4;1
"id_9886598078672";41;41057;1;3;496,7;1
"id_9898598079803";11;11027;1;2;814;1
"id_9899598079951";24;24093;1;1;784,05;1
"id_9895598079545";51;51152;1;4;624,95;1
"id_9895598079546";12;12013;1;1;729,7;1
"id_9895598079500";49;49005;1;7;607,4;1
"id_9895598079569";11;11001;1;2;817,4;1
"id_9897598079798";45;45001;1;1;558,35;1
"id_9897598079795";41;41059;1;1;589;1
"id_9891598079152";41;41026;1;1;663,2;1
"id_9891598079125";38;38326;1;1;738,8;1
"id_9891598079127";40;40051;1;1;503,4;9
"id_9894598079413";50;50207;1;1;605,75;1
"id_9894598079434";25;25005;1;1;706,8;1
"id_9892598079238";52;52505;1;8;503,95;1
"id_9892598079265";56;56116;1;4;666,7;1
"id_9892598079263";40;40030;1;5;686;1
"id_9893598079376";52;52505;1;0;0;2
"id_9893598079336";14;14030;1;2;806,7;1
"id_9893598079301";12;12042;1;1;544,8;1
"id_9890598079086";38;38174;1;3;778,55;1
"id_9890598079058";56;56222;1;2;488,1;1
"id_9890598079079";50;50810;1;1;645,6;1
"id_9896598079622";39;39109;1;1;730,85;1
"id_9896598079605";12;12034;1;1;796,2;1
"id_9896598079604";51;51150;1;1;705,5;1
"id_9896598079602";38;38003;1;3;705,6;1
"id_9858598075854";41;41048;1;1;538,95;1
"id_9858598075812";45;45031;1;3;618,6;1
"id_9858598075841";51;51165;1;2;540,8;1
"id_9859598075979";38;38004;1;2;812,8;1
"id_9859598075977";41;41026;1;3;718,8;1
"id_9859598075925";12;12052;1;1;736,8;1
"id_9859598075969";44;44021;1;1;825,5;1
"id_9859598075961";41;41057;1;4;545,2;1
"id_9855598075558";53;53310;1;2;887,4;1
"id_9855598075548";50;50931;1;0;0;2
"id_9855598075505";45;45031;1;3;679;1
"id_9857598075752";39;39420;1;4;668,9;1
"id_9857598075711";41;41086;1;1;549,25;1
"id_9857598075714";33;33061;1;1;636,2;1
"id_9857598075720";39;39118;1;4;900,4;1
"id_9851598075141";51;51140;1;1;711;1
"id_9851598075121";51;51154;1;4;671,6;1
"id_9851598075122";12;12019;1;1;900,3;1
"id_9851598075131";38;38170;1;3;937,7;1
"id_9851598075107";16;16109;1;1;703,3;1
"id_9854598075483";50;50931;1;1;637;1
"id_9854598075423";41;41019;1;4;610,4;1
"id_9854598075439";41;41015;1;3;625,5;1
"id_9854598075407";50;50525;1;12;879;1
"id_9852598075273";45;45001;1;4;615,25;1
"id_9852598075229";39;39107;1;4;659,8;1
"id_9852598075225";35;35077;1;10;681,6;1
"id_9852598075223";37;37005;1;1;548,75;2
"id_9852598075232";15;15360;1;2;849,45;1
"id_9852598075236";44;44021;1;7;793,8;1
"id_9853598075383";51;51121;1;0;0;2
"id_9853598075355";17;17005;1;1;759,85;1
"id_9853598075365";35;35005;1;2;919,5;1
"id_9850598075091";16;16050;1;1;755,7;1
"id_9850598075059";40;40043;1;1;720,2;1
"id_9850598075079";46;46305;1;6;722,45;1
"id_9850598075040";21;21043;1;2;520,5;1
"id_9850598075028";56;56224;1;2;609,3;1
"id_9856598075678";29;29005;1;1;644,65;1
"id_9878598077888";13;13016;1;9;566,7;1
"id_9878598077810";55;55014;1;4;679,75;1
"id_9878598077862";50;50119;1;2;767,05;1
"id_9878598077866";13;13028;1;2;665,25;1
"id_9879598077906";13;13101;1;1;668,65;1
"id_9875598077554";36;36011;1;3;597,3;1
"id_9875598077549";41;41167;1;6;830,8;1
"id_9875598077541";50;50128;1;3;636;1
"id_9871598077194";39;39119;1;1;648,5;1
"id_9871598077114";41;41071;1;3;544,3;1
"id_9871598077131";13;13032;1;2;679,4;1
"id_9874598077495";36;36050;1;6;559,5;1
"id_9872598077289";15;15462;4;1;620,8;11
"id_9872598077237";55;55117;1;1;686,3;1
"id_9872598077206";53;53310;1;7;889,65;1
"id_9873598077396";50;50519;1;1;619,2;1
"id_9873598077340";55;55105;1;2;589,6;1
"id_9870598077027";17;17826;1;1;857,1;1
"id_9870598077065";45;45025;1;0;0;9
"id_9876598077672";45;45025;1;3;567,95;1
"id_9876598077642";44;44022;1;2;660,8;1
"id_9818598071853";23;23078;1;3;673,9;1
"id_9818598071814";21;21047;1;0;0;2
"id_9818598071846";24;24093;1;7;599,75;1
"id_9819598071909";38;38015;1;1;666,45;1
"id_9815598071577";45;45021;1;1;506,1;1
"id_9815598071541";53;53401;1;2;574;1
"id_9817598071771";32;32163;1;5;583,9;1
"id_9817598071711";56;56525;1;1;627,8;1
"id_9817598071700";47;47201;3;1;747,036;6
"id_9811598071130";11;11034;1;2;676,6;1
"id_9814598071458";27;27022;1;4;580,1;1
"id_9814598071417";17;17001;1;1;716,5;1
"id_9814598071423";16;16035;1;3;739,2;1
"id_9812598071292";26;26092;1;5;734,9;1
"id_9812598071268";35;35020;1;1;697,2;1
"id_9813598071398";15;15330;1;1;777,25;1
"id_9810598071092";11;11068;1;1;749,8;1
"id_9810598071048";12;12024;1;1;731,3;1
"id_9816598071683";55;55062;1;4;664,5;1
"id_9816598071686";41;41022;1;1;759,4;1
"id_9816598071666";21;21030;1;3;684,9;1
"id_9848598074843";21;21024;1;3;693,5;1
"id_9849598074985";11;11005;1;1;753,85;1
"id_9849598074921";19;19095;1;2;604,4;1
"id_9849598074962";41;41068;1;1;802,2;1
"id_9845598074510";36;36052;1;1;606,4;1
"id_9845598074527";53;53304;1;3;568,4;1
"id_9845598074535";15;15360;1;1;827,45;1
"id_9845598074536";12;12050;1;1;802;1
"id_9847598074795";15;15361;1;6;715,4;1
"id_9847598074791";50;50924;1;8;804,95;1
"id_9841598074159";55;55026;1;11;594,6;1
"id_9841598074157";17;17838;1;1;792;1
"id_9841598074171";41;41015;1;4;667,3;1
"id_9844598074426";41;41068;1;3;696,4;1
"id_9844598074434";55;55090;1;1;760,7;1
"id_9842598074292";55;55081;1;1;553,4;1
"id_9842598074278";39;39135;1;6;796,65;1
"id_9843598074323";16;16014;1;2;753,05;1
"id_9843598074361";32;32130;1;1;622,15;1
"id_9840598074091";11;11068;1;1;776,05;1
"id_9840598074028";25;25041;1;3;615,4;1
"id_9828598072868";18;18069;1;1;593,75;1
"id_9828598072869";55;55052;1;2;554,55;1
"id_9825598072594";47;47001;1;1;633,9;1
"id_9825598072593";11;11028;1;1;673,7;1
"id_9825598072551";38;38003;1;1;753,2;1
"id_9827598072715";40;40062;1;1;587,2;1
"id_9821598072177";13;13067;1;1;866,55;1
"id_9821598072147";17;17077;1;1;669,25;1
"id_9824598072422";22;22004;1;1;761,95;1
"id_9822598072277";56;56127;1;1;581,7;1
"id_9822598072209";38;38170;1;3;925,4;1
"id_9822598072206";50;50924;1;5;677,4;1
"id_9823598072374";15;15140;1;1;850,45;1
"id_9838598073808";50;50107;1;1;565;1
"id_9839598073981";38;38080;1;2;611,5;1
"id_9839598073950";18;18095;1;1;589,05;1
"id_9839598073971";37;37027;1;2;811,2;1
"id_9835598073564";23;23069;1;3;640,8;9
"id_9837598073795";38;38004;1;3;806;1
"id_9831598073194";22;22083;1;1;740,6;1
"id_9831598073128";41;41127;1;1;776,4;1
"id_9834598073417";16;16035;1;2;747,95;1
"id_9834598073410";41;41049;1;2;483,35;1
"id_9834598073466";18;18056;1;1;666,1;1
"id_9832598073297";38;38326;1;3;675,8;1
"id_9832598073278";15;15440;1;1;661;1
"id_9830598073080";40;40073;1;4;693,7;1
"id_9830598073079";56;56702;1;1;603,9;1
"id_9836598073646";41;41162;1;2;699,25;1
"id_9809598070907";25;25016;1;3;527,25;1
"id_9809598070902";23;23048;1;2;592,45;1
"id_9809598070960";35;35019;1;2;656,95;1
"id_9805598070512";35;35075;1;4;693,55;1
"id_9805598070510";17;17814;1;0;0;2
"id_9807598070779";13;13035;1;10;582,35;1
"id_9807598070715";37;37066;1;3;670,15;1
"id_9807598070769";55;55061;1;1;617,4;1
"id_9801598070100";11;11527;1;1;727,2;1
"id_9804598070477";16;16102;1;1;753,3;1
"id_9804598070472";49;49009;1;4;623,3;1
"id_9803598070382";55;55005;1;5;576,1;1
"id_9803598070390";47;47491;1;1;700,2;1
"id_9803598070313";38;38176;1;2;506,2;1
"id_9803598070347";39;39104;1;0;0;2
"id_9803598070365";16;16105;1;1;725,8;1
"id_9800598070044";23;23061;1;1;685,2;1
"id_9800598070000";44;44018;1;3;745,4;1
"id_9869598076998";32;32027;1;1;730,4;1
"id_9869598076995";38;38083;1;2;717,1;1
"id_9869598076900";32;32136;1;6;628,1;1
"id_9865598076544";11;11020;1;1;731,3;1
"id_9867598076716";56;56625;1;6;588,5;1
"id_9861598076187";41;41097;1;1;742,4;1
"id_9861598076148";45;45021;1;1;765,7;1
"id_9864598076430";13;13032;1;3;574,45;1
"id_9860598076010";51;51152;1;12;528,4;1
"id_9860598076069";49;49215;1;3;636,35;1
"id_9866598076672";29;29020;4;1;617,6;11
"id_9866598076635";16;16004;1;1;796;1
"id_9866598076606";44;44010;1;3;591,3;1
"id_9866598076660";41;41034;1;4;570,5;1
"id_9888598678852";50;50525;1;1;883,6;1
"id_9889598678944";13;13022;1;1;837;1
"id_9889598678961";23;23065;1;1;657,4;1
"id_9885598678528";19;19041;1;1;746,1;1
"id_9885598678569";47;47005;1;2;694,2;3
"id_9887598678733";26;26047;1;4;648,2;1
"id_9881598678195";26;26029;1;2;642,4;1
"id_9881598678154";14;14004;1;1;582,1;1
"id_9884598678483";30;30078;4;4;575,6;11
"id_9882598678282";30;30096;1;1;570,2;1
"id_9882598678213";55;55048;1;17;569,3;1
"id_9882598678223";49;49004;1;5;896,55;1
"id_9882598678208";44;44041;1;1;807,7;1
"id_9883598678384";12;12024;1;1;825,6;1
"id_9883598678391";13;13026;1;1;744,1;1
"id_9883598678301";17;17009;1;1;713,5;1
"id_9880598678057";12;12033;1;1;835,5;1
"id_9880598678020";27;27043;1;2;501,2;1
"id_9886598678681";24;24069;1;6;574,15;1
"id_9886598678658";50;50925;1;4;920,3;1
"id_9886598678626";45;45004;1;1;637,8;1
"id_9899598679955";40;40040;1;2;603,1;1
"id_9899598679947";46;46501;1;1;629,65;1
"id_9899598679909";30;30065;1;5;603,65;1
"id_9895598679594";55;55066;1;4;648,2;1
"id_9895598679552";55;55009;1;2;537;1
"id_9897598679782";13;13087;1;2;847,6;1
"id_9894598679472";17;17844;1;2;611;1
"id_9892598679217";14;14003;1;3;668,4;1
"id_9892598679220";16;16007;1;2;798,5;1
"id_9893598679339";22;22058;1;3;684,3;1
"id_9890598679041";41;41037;1;3;535,1;1
"id_9896598679635";44;44005;1;1;556,05;1
"id_9858598675882";52;52506;1;0;0;2
"id_9858598675898";12;12017;1;1;948,15;1
"id_9858598675854";16;16005;1;3;692,6;1
"id_9858598675820";50;50219;1;2;829,85;1
"id_9855598675507";41;41028;1;2;695,8;1
"id_9857598675738";22;22065;1;2;575,55;9
"id_9851598675105";41;41106;1;1;717,7;1
"id_9854598675498";55;55031;1;2;582,6;1
"id_9854598675495";36;36065;1;2;580,05;1
"id_9854598675419";24;24094;1;2;495,95;1
"id_9854598675430";45;45001;1;1;726,7;1
"id_9853598675390";55;55047;1;1;652,6;1
"id_9853598675319";18;18075;1;1;600,7;1
"id_9850598675093";15;15381;1;1;699,15;1
"id_9850598675057";36;36050;1;1;648,8;1
"id_9850598675040";50;50133;1;1;571,8;1
"id_9850598675001";44;44022;1;1;559,1;1
"id_9856598675684";50;50919;1;1;767,9;1
"id_9878598677821";16;16005;1;3;763,1;1
"id_9878598677800";41;41168;1;3;646,3;1
"id_9879598677988";49;49212;1;2;597,5;1
"id_9879598677999";55;55117;1;2;606,7;1
"id_9879598677926";38;38083;1;2;745,1;1
"id_9879598677904";23;23075;1;2;632,35;1
"id_9877598677744";25;25052;1;1;819,6;1
"id_9877598677729";34;34003;1;3;662,2;1
"id_9877598677700";18;18202;1;0;0;10
"id_9877598677763";14;14067;1;2;705,45;1
"id_9871598677154";41;41061;1;3;444,8;1
"id_9871598677156";35;35019;1;1;696,5;1
"id_9871598677179";25;25065;1;3;623,5;1
"id_9874598677496";50;50107;1;3;521,75;1
"id_9872598677241";53;53203;1;3;623,7;1
"id_9873598677320";39;39113;1;3;701,6;1
"id_9870598677049";41;41212;1;3;596,8;1
"id_9876598677654";41;41080;1;3;573,6;1
"id_9876598677653";20;20061;1;1;625,8;1
"id_9818598671854";11;11005;1;1;732,7;1
"id_9815598671597";24;24040;1;2;676,5;1
"id_9815598671593";36;36012;1;1;670,2;1
"id_9815598671575";50;50927;1;2;841,95;1
"id_9815598671570";42;42002;1;3;877,8;1
"id_9815598671532";47;47003;1;1;814,7;1
"id_9815598671508";56;56116;1;3;616,6;1
"id_9815598671563";22;22094;1;1;730;1
"id_9814598671484";56;56124;1;1;635,1;1
"id_9814598671414";23;23010;1;1;635;1
"id_9812598671288";13;13080;1;1;780,75;1
"id_9813598671354";50;50919;1;1;733,3;1
"id_9813598671318";49;49007;1;5;733,3;1
"id_9813598671333";44;44026;1;1;692;1
"id_9813598671307";16;16001;1;2;748,95;1
"id_9810598671054";15;15170;1;3;812,1;1
"id_9816598671689";30;30095;1;1;878,6;1
"id_9848598674821";13;13042;1;2;526,25;1
"id_9849598674914";19;19091;1;1;670,3;1
"id_9849598674910";41;41118;1;1;579,6;1
"id_9849598674923";20;20011;1;1;788,4;1
"id_9845598674516";44;44009;1;13;628,3;1
"id_9845598674524";33;33009;1;1;670,8;1
"id_9847598674720";14;14106;1;1;698,3;1
"id_9841598674119";12;12089;1;2;804,8;1
"id_9841598674149";32;32061;1;2;616,8;1
"id_9844598674487";41;41059;1;2;807,1;1
"id_9844598674497";14;14097;1;1;677,25;1
"id_9843598674377";50;50121;1;2;630,4;1
"id_9843598674344";44;44032;1;0;0;2
"id_9843598674367";19;19040;1;1;937,5;1
"id_9840598674098";56;56110;1;5;650,9;1
"id_9840598674090";50;50923;1;1;563,4;1
"id_9840598674013";49;49112;1;1;632,4;1
"id_9840598674007";41;41213;1;1;779,8;1
"id_9829598672920";37;37056;1;2;565,9;1
"id_9829598672932";14;14085;1;1;660,2;1
"id_9825598672513";36;36050;1;4;773,95;1
"id_9827598672759";32;32135;1;1;629,9;1
"id_9827598672774";16;16104;1;1;752,5;1
"id_9827598672728";11;11070;1;1;873,2;1
"id_9827598672768";41;41058;1;4;785,3;1
"id_9821598672187";36;36016;1;1;698,4;1
"id_9821598672186";55;55007;1;6;571,2;1
"id_9821598672155";25;25031;1;1;570,15;1
"id_9821598672139";30;30021;1;5;613,45;1
"id_9824598672482";13;13026;1;4;543,7;1
"id_9824598672480";45;45006;1;4;563,6;1
"id_9824598672459";11;11525;1;1;857,25;1
"id_9824598672463";37;37035;1;1;654,9;1
"id_9823598672356";11;11069;1;1;886,95;1
"id_9823598672372";54;54301;1;5;585,4;1
"id_9820598672076";29;29015;1;2;606,6;1
"id_9820598672002";38;38327;1;2;709,5;1
"id_9826598672693";49;49102;1;13;554;1
"id_9826598672666";58;58019;1;1;632;1
"id_9838598673855";39;39425;1;7;579,6;1
"id_9838598673869";39;39132;1;2;729,7;1
"id_9839598673991";25;25051;1;1;633,55;1
"id_9839598673955";50;50928;1;2;678,1;1
"id_9835598673586";51;51153;1;5;532,7;1
"id_9835598673598";36;36021;1;5;813,1;1
"id_9835598673558";18;18046;1;1;658,4;1
"id_9835598673530";21;21041;1;3;622,45;1
"id_9837598673795";50;50926;1;0;0;2
"id_9831598673190";35;35001;1;1;734,65;1
"id_9831598673148";29;29004;1;1;733,3;1
"id_9834598673453";55;55016;1;1;707,4;1
"id_9834598673430";50;50108;1;1;533,8;1
"id_9832598673218";53;53202;1;0;0;8
"id_9833598673399";43;43025;1;1;856,8;1
"id_9830598673095";41;41104;1;3;581,1;1
"id_9830598673079";30;30039;1;1;688,7;1
"id_9830598673072";49;49306;1;5;830,95;1
"id_9830598673076";25;25033;1;3;761,4;1
"id_9836598673653";11;11022;1;1;830,3;1
"id_9808598670846";41;41104;1;5;604,9;1
"id_9809598670997";49;49001;1;1;695,9;1
"id_9809598670944";23;23068;1;2;646,2;1
"id_9805598670593";18;18093;1;2;830,25;1
"id_9805598670544";37;37092;1;4;738,25;1
"id_9807598670778";11;11062;1;1;681,6;1
"id_9803598670377";36;36001;1;2;773,2;1
"id_9803598670349";13;13059;1;2;634,3;1
"id_9800598670090";55;55056;1;2;667,9;1
"id_9800598670038";41;41126;1;8;634,2;1
"id_9800598670007";13;13068;1;2;686,85;1
"id_9806598670671";50;50126;1;1;505,7;1
"id_9806598670610";36;36050;1;2;593,95;1
"id_9806598670640";29;29015;1;7;684,9;1
"id_9868598676873";35;35056;1;1;688,25;1
"id_9868598676869";49;49201;1;1;679,25;1
"id_9869598676981";49;49224;1;1;620,75;9
"id_9869598676974";35;35084;1;9;534,5;1
"id_9995599879545";51;51241;1;5;545,2;1
"id_9995599879538";41;41126;1;5;629,7;1
"id_9997599879782";13;13105;1;1;867,7;1
"id_9991599879150";17;17822;1;3;716,95;1
"id_9994599879495";50;50230;1;7;514,2;1
"id_9994599879479";39;39420;1;1;718,45;1
"id_9992599879238";41;41068;1;1;787;1
"id_9990599879099";14;14037;1;1;762,5;1
"id_9990599879026";15;15441;1;1;545,45;1
"id_9951599875136";34;34011;1;1;666,4;1
"id_9954599875472";49;49207;1;1;656,85;1
"id_9954599875412";34;34025;1;1;776,2;1
"id_9954599875438";18;18084;1;1;691,65;1
"id_9954599875403";25;25017;1;1;593,95;1
"id_9952599875254";25;25051;1;3;682,9;1
"id_9952599875250";16;16066;1;2;764,3;1
"id_9953599875348";55;55051;1;1;638,2;1
"id_9950599875057";18;18054;1;1;636,6;1
"id_9978599877872";56;56524;1;2;748,75;1
"id_9947599874793";55;55063;1;3;629,3;1
"id_9947599874701";49;49102;1;3;662,8;1
"id_9929599872921";43;43013;1;1;795,55;1
"id_9926599872627";26;26084;1;3;724,55;1
"id_9930599873065";55;55024;1;1;640,55;1
"id_9936599873601";41;41071;1;1;534,7;1
"id_9908599870806";41;41071;1;3;639,4;1
"id_9909599870913";26;26047;1;1;625,1;1
"id_9909599870965";15;15100;1;2;725,2;1
"id_9909599870962";14;14063;1;1;851,1;1
"id_9907599870778";41;41203;1;3;496,9;1
"id_9907599870763";14;14037;1;1;659,2;1
"id_9904599870481";55;55065;1;1;728,5;1
"id_9904599870497";26;26045;1;1;555,2;1
"id_9904599870430";14;14095;1;1;783,15;1
"id_9902599870286";14;14005;1;1;698,85;1
"id_9902599870207";14;14061;1;1;692,9;1
"id_9903599870386";14;14064;1;1;816,8;1
"id_9999599979949";49;49311;1;3;566;1
"id_9999599979938";23;23052;1;1;616,25;1
"id_9999599979962";30;30000;1;1;664,6;1
"id_9991599979178";20;20056;1;2;636;1
