hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,distribution_channel,is_repeated_guest,previous_cancellations,adr
Resort Hotel,1,383,2016,October,41,6,1,3,2,0,0,PRT,TA/TO,0,0,48
Resort Hotel,1,383,2016,October,41,6,1,3,2,0,0,PRT,TA/TO,0,0,48
Resort Hotel,1,383,2016,October,41,6,1,3,2,0,0,PRT,TA/TO,0,0,48
Resort Hotel,1,383,2016,October,41,6,1,3,2,0,0,PRT,TA/TO,0,0,48
Resort Hotel,1,383,2016,October,41,6,1,3,2,0,0,PRT,TA/TO,0,0,48
Resort Hotel,1,383,2016,October,41,6,1,3,2,0,0,PRT,TA/TO,0,0,48
Resort Hotel,1,383,2016,October,41,6,1,3,2,0,0,PRT,TA/TO,0,0,48
Resort Hotel,1,94,2016,October,41,6,2,5,2,2,0,IRL,TA/TO,0,0,161.86
Resort Hotel,1,239,2016,October,41,6,3,8,2,0,0,PRT,Direct,0,0,88.61
Resort Hotel,0,384,2016,October,41,7,0,2,2,0,0,GBR,TA/TO,0,0,48
Resort Hotel,1,144,2016,October,41,7,0,2,2,1,0,PRT,Direct,0,0,0
Resort Hotel,1,14,2016,October,41,7,0,2,2,0,0,PRT,Direct,0,0,80.4
Resort Hotel,1,60,2016,October,41,7,1,2,2,0,0,IRL,TA/TO,0,0,79
Resort Hotel,1,40,2016,October,41,7,1,2,2,2,0,GBR,TA/TO,0,0,169
Resort Hotel,1,183,2016,October,41,7,1,2,2,0,0,PRT,TA/TO,0,0,52.27
Resort Hotel,1,94,2016,October,41,7,2,3,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,181,2016,October,41,7,2,5,2,2,0,IRL,TA/TO,0,0,127.14
Resort Hotel,0,359,2016,October,41,7,2,7,2,0,0,GBR,Corporate,0,0,67.78
Resort Hotel,1,40,2016,October,41,7,2,2,2,1,0,GBR,TA/TO,0,0,163.75
Resort Hotel,1,385,2016,October,41,8,0,1,2,0,0,PRT,TA/TO,0,0,48
Resort Hotel,1,151,2016,October,41,8,1,1,2,0,0,BRA,TA/TO,0,0,54.5
Resort Hotel,1,151,2016,October,41,8,1,1,1,0,0,BRA,TA/TO,0,0,63.5
Resort Hotel,1,151,2016,October,41,8,1,1,2,0,0,BRA,TA/TO,0,0,63.5
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,19,2016,October,41,8,2,2,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,56,2016,October,41,8,2,2,2,0,0,ESP,TA/TO,0,0,79
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,PRT,TA/TO,0,0,72
Resort Hotel,1,151,2016,October,41,8,1,1,2,0,0,BRA,TA/TO,0,0,54.5
Resort Hotel,1,151,2016,October,41,8,1,1,1,0,0,BRA,TA/TO,0,0,63.5
Resort Hotel,1,134,2016,October,41,8,1,1,1,0,0,BRA,TA/TO,0,0,63.5
Resort Hotel,1,48,2016,October,41,8,2,1,2,0,0,POL,TA/TO,0,0,139
Resort Hotel,1,315,2016,October,41,8,3,6,2,0,0,PRT,Direct,0,0,64.8
Resort Hotel,0,360,2016,October,41,8,3,6,2,0,0,GBR,Corporate,0,0,72
Resort Hotel,0,360,2016,October,41,8,4,6,2,0,0,GBR,Corporate,0,0,88.4
Resort Hotel,0,360,2016,October,41,8,4,6,2,0,0,GBR,Corporate,0,0,91.8
Resort Hotel,1,368,2016,October,41,8,4,10,2,0,0,PRT,TA/TO,0,0,61.2
Resort Hotel,0,2,2016,October,42,9,1,0,2,0,0,GBR,Direct,0,0,100
Resort Hotel,1,131,2016,October,42,9,2,0,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,131,2016,October,42,9,2,0,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,131,2016,October,42,9,2,0,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,16,2016,October,42,9,2,0,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,131,2016,October,42,9,2,0,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,131,2016,October,42,9,2,0,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,16,2016,October,42,9,2,0,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,131,2016,October,42,9,2,0,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,16,2016,October,42,9,2,0,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,16,2016,October,42,9,2,0,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,131,2016,October,42,9,2,0,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,131,2016,October,42,9,2,0,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,10,2016,October,42,9,2,0,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,16,2016,October,42,9,2,0,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,131,2016,October,42,9,2,0,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,131,2016,October,42,9,2,0,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,16,2016,October,42,9,2,0,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,131,2016,October,42,9,2,1,1,0,0,PRT,Corporate,0,0,48
Resort Hotel,1,131,2016,October,42,9,2,1,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,131,2016,October,42,9,2,1,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,131,2016,October,42,9,2,1,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,131,2016,October,42,9,2,1,1,0,0,PRT,Corporate,0,0,48
Resort Hotel,1,131,2016,October,42,9,2,1,1,0,0,PRT,Corporate,0,0,48
Resort Hotel,1,131,2016,October,42,9,2,1,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,131,2016,October,42,9,2,1,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,96,2016,October,42,9,2,1,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,131,2016,October,42,9,2,1,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,131,2016,October,42,9,2,1,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,96,2016,October,42,9,2,1,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,30,2016,October,42,9,2,1,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,131,2016,October,42,9,2,1,1,0,0,PRT,Corporate,0,0,48
Resort Hotel,1,131,2016,October,42,9,2,1,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,92,2016,October,42,9,2,2,2,0,0,CN,TA/TO,0,0,106.5
Resort Hotel,1,131,2016,October,42,9,2,3,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,1,184,2016,October,42,9,2,3,2,2,0,IRL,TA/TO,0,0,126.4
Resort Hotel,1,131,2016,October,42,9,2,3,2,0,0,PRT,Corporate,0,0,55
Resort Hotel,0,337,2016,October,42,9,2,5,2,0,0,GBR,Direct,0,0,66.28
Resort Hotel,0,337,2016,October,42,9,2,5,2,0,0,GBR,Direct,0,0,67.99
Resort Hotel,0,337,2016,October,42,9,2,5,1,0,0,GBR,Direct,0,0,42.81
Resort Hotel,0,337,2016,October,42,9,2,5,2,0,0,GBR,Direct,0,0,66.28
Resort Hotel,0,337,2016,October,42,9,2,5,2,0,0,GBR,Direct,0,0,66.28
Resort Hotel,0,337,2016,October,42,9,2,5,1,0,0,GBR,Direct,0,0,42.81
Resort Hotel,0,337,2016,October,42,9,2,5,1,0,0,GBR,Direct,0,0,44.81
Resort Hotel,0,337,2016,October,42,9,2,5,2,0,0,PRT,Direct,0,0,67.99
Resort Hotel,0,337,2016,October,42,9,2,5,2,0,0,GBR,Direct,0,0,67.99
Resort Hotel,0,337,2016,October,42,9,2,5,2,0,0,GBR,Direct,0,0,66.28
Resort Hotel,0,337,2016,October,42,9,2,5,2,0,0,GBR,Direct,0,0,66.28
Resort Hotel,0,337,2016,October,42,9,2,5,2,0,0,GBR,Direct,0,0,67.99
Resort Hotel,0,337,2016,October,42,9,2,5,2,0,0,GBR,Direct,0,0,67.99
Resort Hotel,0,337,2016,October,42,9,2,5,2,0,0,GBR,Direct,0,0,67.99
Resort Hotel,0,337,2016,October,42,9,2,5,2,0,0,GBR,Direct,0,0,67.99
Resort Hotel,1,337,2016,October,42,9,4,6,2,0,0,PRT,Direct,0,0,72.45
Resort Hotel,1,316,2016,October,42,9,4,6,2,0,0,PRT,Direct,0,0,72.45
Resort Hotel,1,236,2016,October,42,9,4,6,2,0,0,PRT,Direct,0,0,63.45
Resort Hotel,1,10,2016,October,42,10,1,0,1,0,0,PRT,Corporate,0,0,41.4
Resort Hotel,1,10,2016,October,42,10,1,0,1,0,0,PRT,Corporate,0,0,41.4
Resort Hotel,1,12,2016,October,42,10,1,1,2,0,0,FRA,TA/TO,0,0,60
Resort Hotel,0,362,2016,October,42,10,2,5,2,0,0,GBR,Corporate,0,0,68
Resort Hotel,1,18,2016,October,42,11,0,1,1,0,0,PRT,Direct,0,0,57.5
Resort Hotel,1,1,2016,October,42,11,0,1,1,0,0,PRT,Direct,0,0,51
Resort Hotel,1,12,2016,October,42,11,0,1,1,0,0,PRT,Direct,0,0,57.6
Resort Hotel,1,5,2016,October,42,11,0,1,1,0,0,PRT,Direct,0,0,57.6
Resort Hotel,1,6,2016,October,42,11,0,2,2,0,0,ESP,TA/TO,0,0,95
Resort Hotel,1,18,2016,October,42,11,0,3,2,0,0,PRT,Direct,0,0,80.4
Resort Hotel,1,18,2016,October,42,11,0,3,2,0,0,PRT,Corporate,0,0,81
Resort Hotel,0,363,2016,October,42,11,1,5,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,0,339,2016,October,42,11,2,5,2,0,0,GBR,Direct,0,0,80.81
Resort Hotel,0,339,2016,October,42,11,2,5,1,0,0,GBR,Direct,0,0,44.36
Resort Hotel,0,363,2016,October,42,11,2,5,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,0,339,2016,October,42,11,2,5,1,0,0,GBR,Direct,0,0,46.36
Resort Hotel,0,339,2016,October,42,11,2,5,2,0,0,GBR,Direct,0,0,80.81
Resort Hotel,0,364,2016,October,42,12,0,3,1,0,0,GBR,Corporate,0,0,60
Resort Hotel,0,364,2016,October,42,12,0,4,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,1,364,2016,October,42,12,0,4,2,0,0,PRT,Corporate,0,0,46
Resort Hotel,1,364,2016,October,42,12,0,4,2,0,0,PRT,Corporate,0,0,46
Resort Hotel,0,364,2016,October,42,12,0,4,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,0,364,2016,October,42,12,0,4,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,0,364,2016,October,42,12,0,4,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,1,2,2016,October,42,12,0,2,1,0,0,PRT,Corporate,0,0,39
Resort Hotel,0,364,2016,October,42,12,0,4,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,0,364,2016,October,42,12,0,4,1,0,0,GBR,Corporate,0,0,66
Resort Hotel,0,364,2016,October,42,12,0,4,1,0,0,GBR,Corporate,0,0,60
Resort Hotel,0,364,2016,October,42,12,0,4,1,0,0,GBR,Corporate,0,0,60
Resort Hotel,0,364,2016,October,42,12,0,4,1,0,0,PRT,Corporate,0,0,66
Resort Hotel,0,364,2016,October,42,12,0,4,1,0,0,GBR,Corporate,0,0,60
Resort Hotel,0,364,2016,October,42,12,0,4,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,0,364,2016,October,42,12,0,4,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,0,364,2016,October,42,12,0,4,1,0,0,GBR,Corporate,0,0,60
Resort Hotel,1,257,2016,October,42,12,0,4,2,0,0,PRT,TA/TO,0,0,76
Resort Hotel,0,364,2016,October,42,12,0,4,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,0,364,2016,October,42,12,0,4,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,0,364,2016,October,42,12,0,4,1,0,1,PRT,Corporate,0,0,60
Resort Hotel,0,364,2016,October,42,12,0,4,2,0,0,GBR,Corporate,0,0,72
Resort Hotel,0,364,2016,October,42,12,0,4,1,0,0,GBR,Corporate,0,0,60
Resort Hotel,0,364,2016,October,42,12,0,4,1,0,0,GBR,Corporate,0,0,60
Resort Hotel,0,364,2016,October,42,12,0,4,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,0,364,2016,October,42,12,0,4,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,0,364,2016,October,42,12,1,4,2,0,0,GBR,Corporate,0,0,137
Resort Hotel,0,364,2016,October,42,12,1,4,2,0,0,GBR,Corporate,0,0,68
Resort Hotel,0,364,2016,October,42,12,1,4,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,0,364,2016,October,42,12,1,4,2,0,0,GBR,Corporate,0,0,72
Resort Hotel,0,364,2016,October,42,12,1,4,2,0,1,GBR,Corporate,0,0,66
Resort Hotel,1,364,2016,October,42,12,1,4,1,0,0,PRT,Corporate,0,0,60
Resort Hotel,0,364,2016,October,42,12,1,4,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,0,364,2016,October,42,12,1,4,2,0,0,GBR,Corporate,0,0,74
Resort Hotel,0,364,2016,October,42,12,1,4,3,0,0,GBR,Direct,0,0,101
Resort Hotel,0,364,2016,October,42,12,1,4,1,0,0,GBR,Corporate,0,0,60
Resort Hotel,0,364,2016,October,42,12,1,4,2,0,0,GBR,Corporate,0,0,72
Resort Hotel,0,364,2016,October,42,12,1,4,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,0,364,2016,October,42,12,1,4,2,0,0,GBR,Corporate,0,0,86
Resort Hotel,0,364,2016,October,42,12,1,4,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,0,364,2016,October,42,12,1,4,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,0,364,2016,October,42,12,1,4,1,0,0,GBR,Corporate,0,0,60
Resort Hotel,0,364,2016,October,42,12,1,4,2,0,0,GBR,Corporate,0,0,68
Resort Hotel,0,364,2016,October,42,12,1,4,2,0,0,GBR,Corporate,0,0,86
Resort Hotel,0,364,2016,October,42,12,1,4,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,0,364,2016,October,42,12,1,4,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,0,364,2016,October,42,12,1,4,2,0,0,GBR,Corporate,0,0,72
Resort Hotel,0,364,2016,October,42,12,1,4,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,0,364,2016,October,42,12,2,4,2,0,0,GBR,Corporate,0,0,72
Resort Hotel,0,364,2016,October,42,12,2,5,2,0,0,GBR,Corporate,0,0,72
Resort Hotel,0,364,2016,October,42,12,2,4,2,0,0,GBR,Corporate,0,0,66
Resort Hotel,1,0,2016,October,42,13,0,1,1,0,0,NULL,Corporate,0,0,50
Resort Hotel,1,149,2016,October,42,13,0,2,2,0,0,PRT,TA/TO,0,0,246.02
Resort Hotel,0,365,2016,October,42,13,1,3,2,0,0,NLD,Corporate,0,0,66
Resort Hotel,0,365,2016,October,42,13,1,3,2,0,0,NLD,Corporate,0,0,66
Resort Hotel,0,365,2016,October,42,13,2,3,2,0,0,NLD,Corporate,0,0,72
Resort Hotel,0,365,2016,October,42,13,2,3,2,0,0,BEL,Corporate,0,0,66
Resort Hotel,0,342,2016,October,42,14,2,5,1,0,0,GBR,Direct,0,0,71.56
Resort Hotel,0,342,2016,October,42,14,2,5,1,0,0,GBR,Direct,0,0,71.56
Resort Hotel,0,342,2016,October,42,14,2,5,2,0,0,GBR,Direct,0,0,80.81
Resort Hotel,0,342,2016,October,42,14,2,5,2,0,0,GBR,Direct,0,0,80.81
Resort Hotel,0,342,2016,October,42,14,2,5,2,0,0,GBR,Direct,0,0,80.81
Resort Hotel,1,249,2016,October,42,14,2,5,2,0,0,PRT,Direct,0,0,60.36
Resort Hotel,0,342,2016,October,42,14,2,5,2,0,0,GBR,Direct,0,0,80.81
Resort Hotel,1,342,2016,October,42,14,2,5,2,0,0,PRT,Direct,0,0,78.81
Resort Hotel,0,342,2016,October,42,14,2,5,2,0,0,GBR,Direct,0,0,80.81
Resort Hotel,0,342,2016,October,42,14,2,5,1,0,0,GBR,Direct,0,0,71.56
Resort Hotel,0,342,2016,October,42,14,2,5,1,0,0,GBR,Direct,0,0,44.36
Resort Hotel,0,342,2016,October,42,14,2,5,2,0,0,GBR,Direct,0,0,71.36
Resort Hotel,0,342,2016,October,42,14,2,5,2,0,0,GBR,Direct,0,0,80.81
Resort Hotel,0,342,2016,October,42,14,2,5,1,0,0,GBR,Direct,0,0,71.56
Resort Hotel,0,342,2016,October,42,14,2,5,1,0,0,GBR,Direct,0,0,46.36
Resort Hotel,1,435,2016,October,42,14,2,6,2,0,0,PRT,TA/TO,0,0,63.4
Resort Hotel,0,342,2016,October,42,14,2,5,2,0,0,BRA,Direct,0,0,80.81
Resort Hotel,1,18,2016,October,42,15,1,1,2,2,0,ESP,TA/TO,0,0,178
Resort Hotel,1,12,2016,October,42,15,0,1,2,0,0,PRT,Corporate,0,0,0
Resort Hotel,1,115,2016,October,42,15,0,1,2,0,0,PRT,Direct,0,0,41.85
Resort Hotel,1,24,2016,October,42,15,0,1,2,0,0,ESP,Direct,0,0,141
Resort Hotel,1,24,2016,October,42,15,0,1,2,0,0,ESP,Direct,0,0,135
Resort Hotel,1,198,2016,October,42,15,2,5,2,2,0,AUT,TA/TO,0,0,124.14
Resort Hotel,1,198,2016,October,42,15,2,5,2,0,0,AUT,TA/TO,0,0,68
Resort Hotel,1,198,2016,October,42,15,2,5,2,0,0,AUT,TA/TO,0,0,68
Resort Hotel,1,198,2016,October,42,15,2,5,2,0,0,AUT,TA/TO,0,0,68
Resort Hotel,1,198,2016,October,42,15,2,5,2,2,0,AUT,TA/TO,0,0,124.14
Resort Hotel,1,198,2016,October,42,15,2,5,2,2,0,AUT,TA/TO,0,0,124.14
Resort Hotel,1,198,2016,October,42,15,2,5,2,2,0,AUT,TA/TO,0,0,124.14
Resort Hotel,1,198,2016,October,42,15,2,5,2,2,0,AUT,TA/TO,0,0,124.14
Resort Hotel,1,27,2016,October,42,15,2,5,2,2,0,IRL,TA/TO,0,0,140.71
Resort Hotel,1,198,2016,October,42,15,2,5,2,0,0,AUT,TA/TO,0,0,68
Resort Hotel,1,198,2016,October,42,15,2,5,2,0,0,AUT,TA/TO,0,0,68
Resort Hotel,1,198,2016,October,42,15,2,5,2,0,0,AUT,TA/TO,0,0,60.83
Resort Hotel,1,27,2016,October,42,15,2,5,3,1,0,IRL,TA/TO,0,0,145.71
Resort Hotel,1,198,2016,October,42,15,2,5,2,0,0,AUT,TA/TO,0,0,68
Resort Hotel,1,198,2016,October,42,15,2,5,2,0,0,AUT,TA/TO,0,0,68
Resort Hotel,1,198,2016,October,42,15,2,5,2,0,0,AUT,TA/TO,0,0,68
Resort Hotel,1,198,2016,October,42,15,2,5,2,0,0,AUT,TA/TO,0,0,60.83
Resort Hotel,1,198,2016,October,42,15,2,5,2,2,0,AUT,TA/TO,0,0,124.14
Resort Hotel,1,375,2016,October,42,15,4,10,2,0,0,PRT,TA/TO,0,0,59.5
Resort Hotel,1,27,2016,October,43,16,2,0,2,0,0,PRT,TA/TO,0,0,57
Resort Hotel,1,181,2016,October,43,16,2,1,2,0,0,PRT,TA/TO,0,0,37
Resort Hotel,1,181,2016,October,43,16,2,1,2,0,0,PRT,TA/TO,0,0,37
Resort Hotel,1,181,2016,October,43,16,2,1,2,0,0,PRT,TA/TO,0,0,37
Resort Hotel,1,181,2016,October,43,16,2,1,2,0,0,PRT,TA/TO,0,0,37
Resort Hotel,1,181,2016,October,43,16,2,1,2,0,0,PRT,TA/TO,0,0,37
Resort Hotel,1,181,2016,October,43,16,2,1,2,0,0,PRT,TA/TO,0,0,37
Resort Hotel,1,181,2016,October,43,16,2,1,2,0,0,PRT,TA/TO,0,0,37
Resort Hotel,1,181,2016,October,43,16,2,1,2,0,0,PRT,TA/TO,0,0,37
Resort Hotel,1,181,2016,October,43,16,2,1,2,0,0,PRT,TA/TO,0,0,37
Resort Hotel,1,181,2016,October,43,16,2,1,2,0,0,PRT,TA/TO,0,0,37
Resort Hotel,1,181,2016,October,43,16,2,1,2,0,0,PRT,TA/TO,0,0,37
Resort Hotel,1,181,2016,October,43,16,2,1,2,0,0,PRT,TA/TO,0,0,37
Resort Hotel,1,181,2016,October,43,16,2,1,2,0,0,PRT,TA/TO,0,0,37
Resort Hotel,1,181,2016,October,43,16,2,1,2,0,0,PRT,TA/TO,0,0,37
Resort Hotel,1,181,2016,October,43,16,2,1,2,0,0,PRT,TA/TO,0,0,37
Resort Hotel,1,181,2016,October,43,16,2,1,2,0,0,PRT,TA/TO,0,0,37
Resort Hotel,1,23,2016,October,43,16,2,2,2,0,0,PRT,Corporate,0,0,81
Resort Hotel,1,23,2016,October,43,16,2,2,2,0,0,PRT,Corporate,0,0,81
Resort Hotel,1,14,2016,October,43,16,2,2,2,0,0,FRA,TA/TO,0,0,60
Resort Hotel,1,19,2016,October,43,16,2,3,2,0,0,GBR,TA/TO,0,0,60
Resort Hotel,1,30,2016,October,43,16,2,3,2,0,0,DEU,TA/TO,0,0,65
Resort Hotel,1,47,2016,October,43,16,2,3,2,0,0,PRT,TA/TO,0,0,75
Resort Hotel,1,31,2016,October,43,16,2,2,2,0,0,ESP,TA/TO,0,0,60
Resort Hotel,1,47,2016,October,43,16,2,4,2,2,0,GBR,TA/TO,0,0,193
Resort Hotel,1,247,2016,October,43,16,2,5,2,0,0,PRT,TA/TO,0,0,120
Resort Hotel,1,247,2016,October,43,16,2,5,3,0,0,PRT,TA/TO,0,0,141.7
Resort Hotel,1,244,2016,October,43,16,2,5,2,0,0,PRT,TA/TO,0,0,120
Resort Hotel,1,247,2016,October,43,16,2,5,2,0,0,PRT,TA/TO,0,0,120
Resort Hotel,1,142,2016,October,43,16,2,5,3,0,0,PRT,Direct,0,0,93.15
Resort Hotel,1,243,2016,October,43,16,2,5,2,1,0,PRT,TA/TO,0,0,141.7
Resort Hotel,0,382,2016,October,43,16,3,5,2,0,0,GBR,Corporate,0,0,49
Resort Hotel,1,67,2016,October,43,17,1,0,2,0,0,BEL,TA/TO,0,0,68
Resort Hotel,1,68,2016,October,43,17,1,0,1,0,0,BEL,TA/TO,0,0,49
Resort Hotel,1,161,2016,October,43,17,1,1,1,0,0,BEL,TA/TO,0,0,68
Resort Hotel,1,161,2016,October,43,17,1,1,2,0,0,BEL,TA/TO,0,0,68
Resort Hotel,1,161,2016,October,43,17,1,1,1,0,0,BEL,TA/TO,0,0,49
Resort Hotel,1,17,2016,October,43,17,1,2,2,0,0,GBR,TA/TO,0,0,60
Resort Hotel,1,22,2016,October,43,17,1,2,2,0,0,GBR,TA/TO,0,0,60
Resort Hotel,1,154,2016,October,43,17,1,3,1,0,0,GBR,TA/TO,0,0,49.25
Resort Hotel,1,58,2016,October,43,17,1,3,2,0,0,GBR,TA/TO,0,0,58
Resort Hotel,1,62,2016,October,43,17,1,3,2,0,0,GBR,TA/TO,0,0,98
Resort Hotel,1,30,2016,October,43,17,1,3,1,0,0,GBR,TA/TO,0,0,57.25
Resort Hotel,1,95,2016,October,43,17,1,4,2,0,0,POL,TA/TO,0,0,58
Resort Hotel,1,224,2016,October,43,17,2,5,2,0,0,GBR,TA/TO,0,0,62.29
Resort Hotel,1,180,2016,October,43,17,2,5,2,0,0,GBR,TA/TO,0,0,57
Resort Hotel,1,224,2016,October,43,17,2,5,2,0,0,GBR,TA/TO,0,0,62.29
Resort Hotel,1,224,2016,October,43,17,2,5,2,0,0,GBR,TA/TO,0,0,62.29
Resort Hotel,1,224,2016,October,43,17,2,5,2,0,0,GBR,TA/TO,0,0,62.29
Resort Hotel,1,109,2016,October,43,17,3,5,2,0,0,IRL,TA/TO,0,0,58
Resort Hotel,1,0,2016,October,43,18,0,1,3,1,0,FRA,TA/TO,0,0,150
Resort Hotel,1,47,2016,October,43,18,0,1,1,0,0,PRT,TA/TO,0,0,52
Resort Hotel,1,71,2016,October,43,18,0,2,2,0,0,PRT,TA/TO,0,0,44.66
Resort Hotel,1,71,2016,October,43,18,0,2,2,0,0,PRT,TA/TO,0,0,44.66
Resort Hotel,1,71,2016,October,43,18,0,2,2,0,0,PRT,TA/TO,0,0,44.66
Resort Hotel,1,71,2016,October,43,18,0,2,2,0,0,PRT,TA/TO,0,0,44.66
Resort Hotel,1,18,2016,October,43,18,0,2,2,0,0,FRA,TA/TO,0,0,72
Resort Hotel,1,71,2016,October,43,18,0,2,2,0,0,PRT,TA/TO,0,0,44.66
Resort Hotel,1,41,2016,October,43,18,0,3,2,0,0,ESP,TA/TO,0,0,63.67
Resort Hotel,1,22,2016,October,43,18,0,3,2,0,0,ESP,TA/TO,0,0,60
Resort Hotel,1,14,2016,October,43,18,0,3,1,0,0,GBR,Direct,0,0,75
Resort Hotel,1,18,2016,October,43,18,0,3,2,2,0,RUS,TA/TO,0,0,130
Resort Hotel,1,386,2016,October,43,18,0,3,2,0,0,PRT,Direct,0,0,50.4
Resort Hotel,1,91,2016,October,43,18,0,4,2,1,0,IRL,TA/TO,0,0,75.5
